Country,Region,Level of transmission,Week,"''"
Italy,Friuli-Venezia Giulia,Not reported,2020-W06,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W07,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W08,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W09,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W10,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W11,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W12,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W13,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W14,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W15,-
Italy,Friuli-Venezia Giulia,Clusters,2020-W16,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W17,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W18,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W19,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W20,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W21,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W22,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W23,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W24,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W25,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W26,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W27,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W28,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W29,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W30,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W31,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W32,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W33,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W34,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W35,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W36,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W37,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W38,-
Italy,Friuli-Venezia Giulia,Not reported,2020-W39,-
Italy,Lazio,Not reported,2020-W01,-
Italy,Lazio,Not reported,2020-W02,-
Italy,Lazio,Not reported,2020-W03,-
Italy,Lazio,Not reported,2020-W04,-
Italy,Lazio,Not reported,2020-W05,-
Italy,Lazio,Not reported,2020-W06,-
Italy,Lazio,Not reported,2020-W07,-
Italy,Lazio,Not reported,2020-W08,-
Italy,Lazio,Not reported,2020-W09,-
Italy,Lazio,Not reported,2020-W10,-
Italy,Lazio,Not reported,2020-W11,-
Italy,Lazio,Not reported,2020-W12,-
Italy,Lazio,Not reported,2020-W13,-
Italy,Lazio,Not reported,2020-W14,-
Italy,Lazio,Not reported,2020-W15,-
Italy,Lazio,Clusters,2020-W16,-
Italy,Lazio,Not reported,2020-W17,-
Italy,Lazio,Not reported,2020-W18,-
Italy,Lazio,Not reported,2020-W19,-
Italy,Lazio,Not reported,2020-W20,-
Italy,Lazio,Not reported,2020-W21,-
Italy,Lazio,Not reported,2020-W22,-
Italy,Lazio,Not reported,2020-W23,-
Italy,Lazio,Not reported,2020-W24,-
Italy,Lazio,Not reported,2020-W25,-
Italy,Lazio,Not reported,2020-W26,-
Italy,Lazio,Not reported,2020-W27,-
Italy,Lazio,Not reported,2020-W28,-
Italy,Lazio,Not reported,2020-W29,-
Italy,Lazio,Not reported,2020-W30,-
Italy,Lazio,Not reported,2020-W31,-
Italy,Lazio,Not reported,2020-W32,-
Italy,Lazio,Not reported,2020-W33,-
Italy,Lazio,Not reported,2020-W34,-
Italy,Lazio,Not reported,2020-W35,-
Italy,Lazio,Not reported,2020-W36,-
Italy,Lazio,Not reported,2020-W37,-
Italy,Lazio,Not reported,2020-W38,-
Italy,Lazio,Not reported,2020-W39,-
Italy,Liguria,Not reported,2020-W01,-
Italy,Liguria,Not reported,2020-W02,-
Italy,Liguria,Not reported,2020-W03,-
Italy,Liguria,Not reported,2020-W04,-
Italy,Liguria,Not reported,2020-W05,-
Italy,Liguria,Not reported,2020-W06,-
Italy,Liguria,Not reported,2020-W07,-
Italy,Liguria,Not reported,2020-W08,-
Italy,Liguria,Not reported,2020-W09,-
Italy,Liguria,Not reported,2020-W10,-
Italy,Liguria,Not reported,2020-W11,-
Italy,Liguria,Not reported,2020-W12,-
Italy,Liguria,Not reported,2020-W13,-
Italy,Liguria,Not reported,2020-W14,-
Italy,Liguria,Not reported,2020-W15,-
Italy,Liguria,Clusters,2020-W16,-
Italy,Liguria,Not reported,2020-W17,-
Italy,Liguria,Not reported,2020-W18,-
Italy,Liguria,Not reported,2020-W19,-
Italy,Liguria,Not reported,2020-W20,-
Italy,Liguria,Not reported,2020-W21,-
Italy,Liguria,Not reported,2020-W22,-
Italy,Liguria,Not reported,2020-W23,-
Italy,Liguria,Not reported,2020-W24,-
Italy,Liguria,Not reported,2020-W25,-
Italy,Liguria,Not reported,2020-W26,-
Italy,Liguria,Not reported,2020-W27,-
Italy,Liguria,Not reported,2020-W28,-
Italy,Liguria,Not reported,2020-W29,-
Italy,Liguria,Not reported,2020-W30,-
Italy,Liguria,Not reported,2020-W31,-
Italy,Liguria,Not reported,2020-W32,-
Italy,Liguria,Not reported,2020-W33,-
Italy,Liguria,Not reported,2020-W34,-
Italy,Liguria,Not reported,2020-W35,-
Italy,Liguria,Not reported,2020-W36,-
Italy,Liguria,Not reported,2020-W37,-
Italy,Liguria,Not reported,2020-W38,-
Italy,Liguria,Not reported,2020-W39,-
Italy,Lombardia,Not reported,2020-W01,-
Italy,Lombardia,Not reported,2020-W02,-
Italy,Lombardia,Not reported,2020-W03,-
Italy,Lombardia,Not reported,2020-W04,-
Italy,Lombardia,Not reported,2020-W05,-
Italy,Lombardia,Not reported,2020-W06,-
Italy,Lombardia,Not reported,2020-W07,-
Italy,Lombardia,Not reported,2020-W08,-
Italy,Lombardia,Not reported,2020-W09,-
Italy,Lombardia,Not reported,2020-W10,-
Italy,Lombardia,Not reported,2020-W11,-
Italy,Lombardia,Not reported,2020-W12,-
Italy,Lombardia,Not reported,2020-W13,-
Italy,Lombardia,Not reported,2020-W14,-
Italy,Lombardia,Not reported,2020-W15,-
Italy,Lombardia,Clusters,2020-W16,-
Italy,Lombardia,Not reported,2020-W17,-
Italy,Lombardia,Not reported,2020-W18,-
Italy,Lombardia,Not reported,2020-W19,-
Italy,Lombardia,Not reported,2020-W20,-
Italy,Lombardia,Not reported,2020-W21,-
Italy,Lombardia,Not reported,2020-W22,-
Italy,Lombardia,Not reported,2020-W23,-
Italy,Lombardia,Not reported,2020-W24,-
Italy,Lombardia,Not reported,2020-W25,-
Italy,Lombardia,Not reported,2020-W26,-
Italy,Lombardia,Not reported,2020-W27,-
Italy,Lombardia,Not reported,2020-W28,-
Italy,Lombardia,Not reported,2020-W29,-
Italy,Lombardia,Not reported,2020-W30,-
Italy,Lombardia,Not reported,2020-W31,-
Italy,Lombardia,Not reported,2020-W32,-
Italy,Lombardia,Not reported,2020-W33,-
Italy,Lombardia,Not reported,2020-W34,-
Italy,Lombardia,Not reported,2020-W35,-
Italy,Lombardia,Not reported,2020-W36,-
Italy,Lombardia,Not reported,2020-W37,-
Italy,Lombardia,Not reported,2020-W38,-
Italy,Lombardia,Not reported,2020-W39,-
Italy,Marche,Not reported,2020-W01,-
Italy,Marche,Not reported,2020-W02,-
Italy,Marche,Not reported,2020-W03,-
Italy,Marche,Not reported,2020-W04,-
Italy,Marche,Not reported,2020-W05,-
Italy,Marche,Not reported,2020-W06,-
Italy,Marche,Not reported,2020-W07,-
Italy,Marche,Not reported,2020-W08,-
Italy,Marche,Not reported,2020-W09,-
Italy,Marche,Not reported,2020-W10,-
Italy,Marche,Not reported,2020-W11,-
Italy,Marche,Not reported,2020-W12,-
Italy,Marche,Not reported,2020-W13,-
Italy,Marche,Not reported,2020-W14,-
Italy,Marche,Not reported,2020-W15,-
Italy,Marche,Clusters,2020-W16,-
Italy,Marche,Not reported,2020-W17,-
Italy,Marche,Not reported,2020-W18,-
Italy,Marche,Not reported,2020-W19,-
Italy,Marche,Not reported,2020-W20,-
Italy,Marche,Not reported,2020-W21,-
Italy,Marche,Not reported,2020-W22,-
Italy,Marche,Not reported,2020-W23,-
Italy,Marche,Not reported,2020-W24,-
Italy,Marche,Not reported,2020-W25,-
Italy,Marche,Not reported,2020-W26,-
Italy,Marche,Not reported,2020-W27,-
Italy,Marche,Not reported,2020-W28,-
Italy,Marche,Not reported,2020-W29,-
Italy,Marche,Not reported,2020-W30,-
Italy,Marche,Not reported,2020-W31,-
Italy,Marche,Not reported,2020-W32,-
Italy,Marche,Not reported,2020-W33,-
Italy,Marche,Not reported,2020-W34,-
Italy,Marche,Not reported,2020-W35,-
Italy,Marche,Not reported,2020-W36,-
Italy,Marche,Not reported,2020-W37,-
Italy,Marche,Not reported,2020-W38,-
Italy,Marche,Not reported,2020-W39,-
Italy,Molise,Not reported,2020-W01,-
Italy,Molise,Not reported,2020-W02,-
Italy,Molise,Not reported,2020-W03,-
Italy,Molise,Not reported,2020-W04,-
Italy,Molise,Not reported,2020-W05,-
Italy,Molise,Not reported,2020-W06,-
Italy,Molise,Not reported,2020-W07,-
Italy,Molise,Not reported,2020-W08,-
Italy,Molise,Not reported,2020-W09,-
Italy,Molise,Not reported,2020-W10,-
Italy,Molise,Not reported,2020-W11,-
Italy,Molise,Not reported,2020-W12,-
Italy,Molise,Not reported,2020-W13,-
Italy,Molise,Not reported,2020-W14,-
Italy,Molise,Not reported,2020-W15,-
Italy,Molise,Clusters,2020-W16,-
Italy,Molise,Not reported,2020-W17,-
Italy,Molise,Not reported,2020-W18,-
Italy,Molise,Not reported,2020-W19,-
Italy,Molise,Not reported,2020-W20,-
Italy,Molise,Not reported,2020-W21,-
Italy,Molise,Not reported,2020-W22,-
Italy,Molise,Not reported,2020-W23,-
Italy,Molise,Not reported,2020-W24,-
Italy,Molise,Not reported,2020-W25,-
Italy,Molise,Not reported,2020-W26,-
Italy,Molise,Not reported,2020-W27,-
Italy,Molise,Not reported,2020-W28,-
Italy,Molise,Not reported,2020-W29,-
Italy,Molise,Not reported,2020-W30,-
Italy,Molise,Not reported,2020-W31,-
Italy,Molise,Not reported,2020-W32,-
Italy,Molise,Not reported,2020-W33,-
Italy,Molise,Not reported,2020-W34,-
Italy,Molise,Not reported,2020-W35,-
Italy,Molise,Not reported,2020-W36,-
Italy,Molise,Not reported,2020-W37,-
Italy,Molise,Not reported,2020-W38,-
Italy,Molise,Not reported,2020-W39,-
Italy,Piemonte,Not reported,2020-W01,-
Italy,Piemonte,Not reported,2020-W02,-
Italy,Piemonte,Not reported,2020-W03,-
Italy,Piemonte,Not reported,2020-W04,-
Italy,Piemonte,Not reported,2020-W05,-
Italy,Piemonte,Not reported,2020-W06,-
Italy,Piemonte,Not reported,2020-W07,-
Italy,Piemonte,Not reported,2020-W08,-
Italy,Piemonte,Not reported,2020-W09,-
Italy,Piemonte,Not reported,2020-W10,-
Italy,Piemonte,Not reported,2020-W11,-
Italy,Piemonte,Not reported,2020-W12,-
Italy,Piemonte,Not reported,2020-W13,-
Italy,Piemonte,Not reported,2020-W14,-
Italy,Piemonte,Not reported,2020-W15,-
Italy,Piemonte,Clusters,2020-W16,-
Italy,Piemonte,Not reported,2020-W17,-
Italy,Piemonte,Not reported,2020-W18,-
Italy,Piemonte,Not reported,2020-W19,-
Italy,Piemonte,Not reported,2020-W20,-
Italy,Piemonte,Not reported,2020-W21,-
Italy,Piemonte,Not reported,2020-W22,-
Italy,Piemonte,Not reported,2020-W23,-
Italy,Piemonte,Not reported,2020-W24,-
Italy,Piemonte,Not reported,2020-W25,-
Italy,Piemonte,Not reported,2020-W26,-
Italy,Piemonte,Not reported,2020-W27,-
Italy,Piemonte,Not reported,2020-W28,-
Italy,Piemonte,Not reported,2020-W29,-
Italy,Piemonte,Not reported,2020-W30,-
Italy,Piemonte,Not reported,2020-W31,-
Italy,Piemonte,Not reported,2020-W32,-
Italy,Piemonte,Not reported,2020-W33,-
Italy,Piemonte,Not reported,2020-W34,-
Italy,Piemonte,Not reported,2020-W35,-
Italy,Piemonte,Not reported,2020-W36,-
Italy,Piemonte,Not reported,2020-W37,-
Italy,Piemonte,Not reported,2020-W38,-
Italy,Piemonte,Not reported,2020-W39,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W01,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W02,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W03,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W04,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W05,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W06,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W07,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W08,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W09,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W10,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W11,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W12,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W13,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W14,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W15,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Clusters,2020-W16,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W17,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W18,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W19,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W20,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W21,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W22,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W23,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W24,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W25,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W26,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W27,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W28,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W29,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W30,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W31,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W32,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W33,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W34,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W35,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W36,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W37,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W38,-
Italy,Provincia Autonoma Di Bolzano/Bozen,Not reported,2020-W39,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W01,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W02,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W03,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W04,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W05,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W06,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W07,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W08,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W09,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W10,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W11,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W12,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W13,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W14,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W15,-
Italy,Provincia Autonoma Di Trento,Clusters,2020-W16,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W17,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W18,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W19,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W20,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W21,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W22,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W23,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W24,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W25,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W26,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W27,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W28,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W29,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W30,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W31,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W32,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W33,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W34,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W35,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W36,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W37,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W38,-
Italy,Provincia Autonoma Di Trento,Not reported,2020-W39,-
Italy,Puglia,Not reported,2020-W01,-
Italy,Puglia,Not reported,2020-W02,-
Italy,Puglia,Not reported,2020-W03,-
Italy,Puglia,Not reported,2020-W04,-
Italy,Puglia,Not reported,2020-W05,-
Italy,Puglia,Not reported,2020-W06,-
Italy,Puglia,Not reported,2020-W07,-
Italy,Puglia,Not reported,2020-W08,-
Italy,Puglia,Not reported,2020-W09,-
Italy,Puglia,Not reported,2020-W10,-
Italy,Puglia,Not reported,2020-W11,-
Italy,Puglia,Not reported,2020-W12,-
Italy,Puglia,Not reported,2020-W13,-
Italy,Puglia,Not reported,2020-W14,-
Italy,Puglia,Not reported,2020-W15,-
Italy,Puglia,Clusters,2020-W16,-
Italy,Puglia,Not reported,2020-W17,-
Italy,Puglia,Not reported,2020-W18,-
Italy,Puglia,Not reported,2020-W19,-
Italy,Puglia,Not reported,2020-W20,-
Italy,Puglia,Not reported,2020-W21,-
Italy,Puglia,Not reported,2020-W22,-
Italy,Puglia,Not reported,2020-W23,-
Italy,Puglia,Not reported,2020-W24,-
Italy,Puglia,Not reported,2020-W25,-
Italy,Puglia,Not reported,2020-W26,-
Italy,Puglia,Not reported,2020-W27,-
Italy,Puglia,Not reported,2020-W28,-
Italy,Puglia,Not reported,2020-W29,-
Italy,Puglia,Not reported,2020-W30,-
Italy,Puglia,Not reported,2020-W31,-
Italy,Puglia,Not reported,2020-W32,-
Italy,Puglia,Not reported,2020-W33,-
Italy,Puglia,Not reported,2020-W34,-
Italy,Puglia,Not reported,2020-W35,-
Italy,Puglia,Not reported,2020-W36,-
Italy,Puglia,Not reported,2020-W37,-
Italy,Puglia,Not reported,2020-W38,-
Italy,Puglia,Not reported,2020-W39,-
Italy,Sardegna,Not reported,2020-W01,-
Italy,Sardegna,Not reported,2020-W02,-
Italy,Sardegna,Not reported,2020-W03,-
Italy,Sardegna,Not reported,2020-W04,-
Italy,Sardegna,Not reported,2020-W05,-
Italy,Sardegna,Not reported,2020-W06,-
Italy,Sardegna,Not reported,2020-W07,-
Italy,Sardegna,Not reported,2020-W08,-
Italy,Sardegna,Not reported,2020-W09,-
Italy,Sardegna,Not reported,2020-W10,-
Italy,Sardegna,Not reported,2020-W11,-
Italy,Sardegna,Not reported,2020-W12,-
Italy,Sardegna,Not reported,2020-W13,-
Italy,Sardegna,Not reported,2020-W14,-
Italy,Sardegna,Not reported,2020-W15,-
Italy,Sardegna,Clusters,2020-W16,-
Italy,Sardegna,Not reported,2020-W17,-
Italy,Sardegna,Not reported,2020-W18,-
Italy,Sardegna,Not reported,2020-W19,-
Italy,Sardegna,Not reported,2020-W20,-
Italy,Sardegna,Not reported,2020-W21,-
Italy,Sardegna,Not reported,2020-W22,-
Italy,Sardegna,Not reported,2020-W23,-
Italy,Sardegna,Not reported,2020-W24,-
Italy,Sardegna,Not reported,2020-W25,-
Italy,Sardegna,Not reported,2020-W26,-
Italy,Sardegna,Not reported,2020-W27,-
Italy,Sardegna,Not reported,2020-W28,-
Italy,Sardegna,Not reported,2020-W29,-
Italy,Sardegna,Not reported,2020-W30,-
Italy,Sardegna,Not reported,2020-W31,-
Italy,Sardegna,Not reported,2020-W32,-
Italy,Sardegna,Not reported,2020-W33,-
Italy,Sardegna,Not reported,2020-W34,-
Italy,Sardegna,Not reported,2020-W35,-
Italy,Sardegna,Not reported,2020-W36,-
Italy,Sardegna,Not reported,2020-W37,-
Italy,Sardegna,Not reported,2020-W38,-
Italy,Sardegna,Not reported,2020-W39,-
Italy,Sicilia,Not reported,2020-W01,-
Italy,Sicilia,Not reported,2020-W02,-
Italy,Sicilia,Not reported,2020-W03,-
Italy,Sicilia,Not reported,2020-W04,-
Italy,Sicilia,Not reported,2020-W05,-
Italy,Sicilia,Not reported,2020-W06,-
Italy,Sicilia,Not reported,2020-W07,-
Italy,Sicilia,Not reported,2020-W08,-
Italy,Sicilia,Not reported,2020-W09,-
Italy,Sicilia,Not reported,2020-W10,-
Italy,Sicilia,Not reported,2020-W11,-
Italy,Sicilia,Not reported,2020-W12,-
Italy,Sicilia,Not reported,2020-W13,-
Italy,Sicilia,Not reported,2020-W14,-
Italy,Sicilia,Not reported,2020-W15,-
Italy,Sicilia,Clusters,2020-W16,-
Italy,Sicilia,Not reported,2020-W17,-
Italy,Sicilia,Not reported,2020-W18,-
Italy,Sicilia,Not reported,2020-W19,-
Italy,Sicilia,Not reported,2020-W20,-
Italy,Sicilia,Not reported,2020-W21,-
Italy,Sicilia,Not reported,2020-W22,-
Italy,Sicilia,Not reported,2020-W23,-
Italy,Sicilia,Not reported,2020-W24,-
Italy,Sicilia,Not reported,2020-W25,-
Italy,Sicilia,Not reported,2020-W26,-
Italy,Sicilia,Not reported,2020-W27,-
Italy,Sicilia,Not reported,2020-W28,-
Italy,Sicilia,Not reported,2020-W29,-
Italy,Sicilia,Not reported,2020-W30,-
Italy,Sicilia,Not reported,2020-W31,-
Italy,Sicilia,Not reported,2020-W32,-
Italy,Sicilia,Not reported,2020-W33,-
Italy,Sicilia,Not reported,2020-W34,-
Italy,Sicilia,Not reported,2020-W35,-
Italy,Sicilia,Not reported,2020-W36,-
